objective_code,question_text,question_type,difficulty,answer_choices_json,correct_answer_key_json,hint,explanation,source
4.2,"Per NIST SP 800-88 Rev. 1, an SSD that has been 'Purged' using a vendor-implemented cryptographic erase command can be safely reused inside the organization but must not be released to an untrusted environment. True or False?",true_false,medium,"[{""id"": 1, ""text"": ""True"", ""order"": 1}, {""id"": 2, ""text"": ""False"", ""order"": 2}]","{""correct_ids"": [2]}","Check the definition of Purge in NIST 800-88 — does the standard restrict reuse environment, or just confidence level?",FALSE. NIST SP 800-88 Rev. 1 §2.5 defines Purge as a sanitization level that renders Target Data infeasible to recover using state-of-the-art laboratory techniques. Media that has been Purged is acceptable for reuse and for release outside organizational control; the standard does NOT restrict Purged media to internal reuse only. The level that is limited to internal/low-confidence reuse is Clear. SY0-701 §4.2 'Sanitization' maps directly to these NIST categories.,
4.2,"Place the four phases of the hardware/software/data asset lifecycle in the correct order, per SY0-701 Objective 4.2:",ordering,easy,"[{""id"": 1, ""text"": ""Acquisition / procurement"", ""order"": 1}, {""id"": 2, ""text"": ""Assignment / accounting (ownership, classification)"", ""order"": 2}, {""id"": 3, ""text"": ""Monitoring / asset tracking (inventory, enumeration)"", ""order"": 3}, {""id"": 4, ""text"": ""Disposal / decommissioning (sanitization, destruction, certification)"", ""order"": 4}]","{""ordered_ids"": [1, 2, 3, 4]}","Buy it, label it, watch it, retire it.","SY0-701 §4.2 lists asset management activities in exactly this sequence: Acquisition/procurement → Assignment/accounting → Monitoring/asset tracking → Disposal/decommissioning. NIST SP 800-53r5 control family CM (Configuration Management), in particular CM-8 'System Component Inventory,' and the broader ISO/IEC 19770-1 IT Asset Management standard, prescribe the same cradle-to-grave control flow.",
4.3,"Per SY0-701 Objective 4.3, which of the following are listed vulnerability identification methods? (Choose THREE)",multi_select,medium,"[{""id"": 1, ""text"": ""Static application security testing (SAST)"", ""order"": 1}, {""id"": 2, ""text"": ""Open-source intelligence (OSINT) threat feeds"", ""order"": 2}, {""id"": 3, ""text"": ""Penetration testing"", ""order"": 3}, {""id"": 4, ""text"": ""Common Vulnerability Scoring System (CVSS)"", ""order"": 4}, {""id"": 5, ""text"": ""Compensating controls"", ""order"": 5}, {""id"": 6, ""text"": ""Patching"", ""order"": 6}]","{""correct_ids"": [1, 2, 3]}","Identification methods find vulnerabilities; CVSS scores them, and patches / compensating controls remediate them.","SY0-701 §4.3 'Identification methods' lists: vulnerability scan, application security (static/dynamic/package monitoring), threat feed (OSINT, proprietary, ISACs, dark web), penetration testing, responsible disclosure / bug bounty, and system/process audit. CVSS belongs to the 'Analysis' bullet (scoring after discovery), while patching and compensating controls belong to the 'Vulnerability response and remediation' bullet. NIST SP 800-115 'Technical Guide to Information Security Testing and Assessment' formalizes pen testing and scanning as identification techniques.",
4.3,"The CVSS v3.1 Base score represents the intrinsic, time-invariant characteristics of a vulnerability and does NOT incorporate organization-specific compensating controls, asset criticality, or exposure factor. True or False?",true_false,medium,"[{""id"": 1, ""text"": ""True"", ""order"": 1}, {""id"": 2, ""text"": ""False"", ""order"": 2}]","{""correct_ids"": [1]}",CVSS has three metric groups — only one of them is intrinsic; the others adjust for time and environment.,"TRUE. Per the CVSS v3.1 Specification (FIRST.org, §1.1), CVSS is organized into three metric groups: Base (intrinsic, constant over time and environment), Temporal (changes as exploits and remediations evolve), and Environmental (organization-specific, including modified attack vector, security requirements, and exposure). SY0-701 §4.3 'Analysis' lists CVSS alongside exposure factor and environmental variables precisely because the Base score must be modulated by environmental context before it becomes an actionable risk score.",
4.3,"Place the phases of the vulnerability management lifecycle in the correct order, from discovery through closure:",ordering,medium,"[{""id"": 1, ""text"": ""Identification (vulnerability scan, OSINT, pen test)"", ""order"": 1}, {""id"": 2, ""text"": ""Analysis and confirmation (false-positive triage, CVSS scoring)"", ""order"": 2}, {""id"": 3, ""text"": ""Prioritization (exposure factor, environmental variables, risk tolerance)"", ""order"": 3}, {""id"": 4, ""text"": ""Response and remediation (patch, segmentation, compensating control)"", ""order"": 4}, {""id"": 5, ""text"": ""Validation (rescan, audit, verification)"", ""order"": 5}, {""id"": 6, ""text"": ""Reporting"", ""order"": 6}]","{""ordered_ids"": [1, 2, 3, 4, 5, 6]}","Find it, confirm it, rank it, fix it, prove it, report it.","SY0-701 §4.3 lists vulnerability management activities in this exact order: Identification methods → Analysis (confirmation, prioritization, CVSS) → Vulnerability response and remediation → Validation of remediation → Reporting. NIST SP 800-40 Rev. 4 'Guide to Enterprise Patch Management Planning' and SP 800-115 codify the same lifecycle. Skipping validation is a top audit finding: a patch that 'should' have closed a CVE may have failed to apply, leaving residual exposure undetected until the next scan.",
4.4,"Per SY0-701 Objective 4.4, which of the following are listed monitoring 'Activities' (as opposed to 'Tools')? (Choose THREE)",multi_select,medium,"[{""id"": 1, ""text"": ""Log aggregation"", ""order"": 1}, {""id"": 2, ""text"": ""Alert tuning"", ""order"": 2}, {""id"": 3, ""text"": ""Archiving"", ""order"": 3}, {""id"": 4, ""text"": ""Antivirus"", ""order"": 4}, {""id"": 5, ""text"": ""NetFlow"", ""order"": 5}, {""id"": 6, ""text"": ""SIEM"", ""order"": 6}]","{""correct_ids"": [1, 2, 3]}",Things you DO are activities; products and protocols you DEPLOY are tools.,"SY0-701 §4.4 splits the objective into 'Activities' (log aggregation, alerting, scanning, reporting, archiving, alert response and remediation/validation including quarantine and alert tuning) and 'Tools' (SCAP, benchmarks, agents/agentless, SIEM, antivirus, DLP, SNMP traps, NetFlow, vulnerability scanners). Antivirus, NetFlow, and SIEM are tools; log aggregation, alert tuning, and archiving are activities. NIST SP 800-92 'Guide to Computer Security Log Management' §3 formalizes aggregation/normalization/archiving as the core log-management activities.",
4.4,The Security Content Automation Protocol (SCAP) is a single proprietary product sold by NIST that performs vulnerability scans against a remote target. True or False?,true_false,medium,"[{""id"": 1, ""text"": ""True"", ""order"": 1}, {""id"": 2, ""text"": ""False"", ""order"": 2}]","{""correct_ids"": [2]}","Read the name carefully — it ends in 'Protocol,' not 'Scanner.'","FALSE. SCAP is a SUITE of open specifications maintained by NIST (SP 800-126 Rev. 3) that lets compliance and vulnerability tools express, exchange, and consume security content in a standardized way. SCAP components include XCCDF (checklist language), OVAL (vulnerability/state assessment), CCE (configuration enumeration), CPE (platform enumeration), CVE (vulnerability enumeration), and CVSS (scoring). It is a protocol family, not a product. SY0-701 §4.4 lists SCAP among monitoring 'Tools' because SCAP-validated scanners (e.g. OpenSCAP, Tenable, Rapid7) interoperate via these standards.",
4.4,"Place the SIEM alert-triage pipeline steps in the correct processing order, from raw event arrival to analyst hand-off:",ordering,medium,"[{""id"": 1, ""text"": ""Raw log event ingested from source (firewall, endpoint, application)"", ""order"": 1}, {""id"": 2, ""text"": ""Normalize and parse the event into common schema fields"", ""order"": 2}, {""id"": 3, ""text"": ""Correlate with other recent events using rules"", ""order"": 3}, {""id"": 4, ""text"": ""Enrich with threat-intelligence and asset context"", ""order"": 4}, {""id"": 5, ""text"": ""Score and prioritize the resulting alert"", ""order"": 5}, {""id"": 6, ""text"": ""Notify the Tier-1 analyst for triage"", ""order"": 6}]","{""ordered_ids"": [1, 2, 3, 4, 5, 6]}","You cannot correlate what you have not parsed, and you cannot prioritize what you have not enriched.","NIST SP 800-92 'Guide to Computer Security Log Management' §3 and §4 describe the log-management pipeline as: collection → normalization/parsing → correlation → enrichment → prioritization → notification. SY0-701 §4.4 wraps this under 'Activities: log aggregation, alerting, alert response and remediation/validation, alert tuning.' Normalization MUST occur before correlation because cross-source rules require consistent field names; enrichment (adding threat-intel reputation, asset criticality) is what turns an alert from data into context the analyst can act on.",
4.5,"Per SY0-701 Objective 4.5, which of the following email security mechanisms are published as DNS records and used together to authenticate the sender domain? (Choose THREE)",multi_select,medium,"[{""id"": 1, ""text"": ""Sender Policy Framework (SPF)"", ""order"": 1}, {""id"": 2, ""text"": ""DomainKeys Identified Mail (DKIM)"", ""order"": 2}, {""id"": 3, ""text"": ""Domain-based Message Authentication, Reporting & Conformance (DMARC)"", ""order"": 3}, {""id"": 4, ""text"": ""S/MIME message signing"", ""order"": 4}, {""id"": 5, ""text"": ""Pretty Good Privacy (PGP)"", ""order"": 5}, {""id"": 6, ""text"": ""Secure/Multipurpose Internet Mail Extensions (SMIME)"", ""order"": 6}]","{""correct_ids"": [1, 2, 3]}",Three sit in DNS to authenticate the sending DOMAIN; the others sit in the message body to authenticate the sending USER.,"SY0-701 §4.5 'Email security' lists SPF, DKIM, DMARC, and Gateway. The first three are domain-authentication mechanisms published as DNS TXT records: SPF (RFC 7208) lists authorized sending IPs; DKIM (RFC 6376) publishes the public key used to verify cryptographic signatures on outbound mail; DMARC (RFC 7489) tells receivers what to do when SPF or DKIM fails (none/quarantine/reject) and where to send aggregate/forensic reports. S/MIME and PGP sign or encrypt at the individual MESSAGE level using user certificates, not the sending domain — they are different controls.",
4.5,A reputation-based web filter can block access to a newly registered domain that has no known malicious history simply because its low reputation score has not yet been established. True or False?,true_false,medium,"[{""id"": 1, ""text"": ""True"", ""order"": 1}, {""id"": 2, ""text"": ""False"", ""order"": 2}]","{""correct_ids"": [1]}",Reputation is a confidence signal — the absence of one is itself a signal.,"TRUE. SY0-701 §4.5 'Web filter' explicitly lists 'Reputation' alongside URL scanning, content categorization, and block rules. Modern secure web gateways (e.g. Cisco Talos, Symantec, Zscaler) treat newly registered domains (NRDs) and uncategorized domains as high-risk by default because attacker infrastructure is rotated frequently and lacks the longitudinal traffic patterns that build trust. CISA and the SANS ISC have repeatedly highlighted NRDs (typically <30 days old) as a high-confidence indicator for phishing and C2.",
4.5,"Place the steps of an enterprise patch-deployment pipeline in the correct order, from vendor release to production:",ordering,medium,"[{""id"": 1, ""text"": ""Vendor releases the patch and the team imports it into the patch repository"", ""order"": 1}, {""id"": 2, ""text"": ""Test the patch in an isolated lab environment"", ""order"": 2}, {""id"": 3, ""text"": ""Pilot to a small, representative production group"", ""order"": 3}, {""id"": 4, ""text"": ""Phased rollout across remaining production waves"", ""order"": 4}, {""id"": 5, ""text"": ""Full deployment to 100% of in-scope assets"", ""order"": 5}, {""id"": 6, ""text"": ""Ongoing monitoring with a documented rollback plan"", ""order"": 6}]","{""ordered_ids"": [1, 2, 3, 4, 5, 6]}","Test before pilot, pilot before phase, phase before full — and never deploy without an escape hatch.","NIST SP 800-40 Rev. 4 'Guide to Enterprise Patch Management Planning' §4 describes a phased deployment model precisely to balance security urgency against operational risk: import the patch, validate it in a non-production lab, pilot to a small group whose breakage is tolerable, phase out to additional groups while watching telemetry, deploy to remainder, and continue post-deployment monitoring with rollback procedures pre-approved. This pipeline directly supports SY0-701 §4.3 'Vulnerability response and remediation: Patching' and §4.5 'Operating system security' hardening obligations.",
4.6,"Per SY0-701 Objective 4.6, which of the following are recognized multifactor authentication (MFA) FACTOR categories? (Choose THREE)",multi_select,medium,"[{""id"": 1, ""text"": ""Something you know"", ""order"": 1}, {""id"": 2, ""text"": ""Something you have"", ""order"": 2}, {""id"": 3, ""text"": ""Somewhere you are"", ""order"": 3}, {""id"": 4, ""text"": ""Something you can afford"", ""order"": 4}, {""id"": 5, ""text"": ""Something your manager approves"", ""order"": 5}, {""id"": 6, ""text"": ""Something a third party verifies"", ""order"": 6}]","{""correct_ids"": [1, 2, 3]}",SY0-701 §4.6 lists four factor categories. The fourth one is the biometric one — none of these distractors.,"SY0-701 §4.6 'Multifactor authentication: Factors' lists exactly four: something you know (password, PIN), something you have (token, smart card), something you are (biometric), and somewhere you are (geolocation). NIST SP 800-63B §5.1 enumerates the same authenticator-type categories. Implementations include biometrics, hard tokens, soft tokens, and security keys (§4.6 'Implementations'), but these are HOW the factors are delivered, not factors themselves.",
4.6,A Privileged Access Management (PAM) implementation that combines just-in-time (JIT) elevation with ephemeral credentials reduces the attack surface available to credential-theft malware by eliminating long-lived standing privilege. True or False?,true_false,medium,"[{""id"": 1, ""text"": ""True"", ""order"": 1}, {""id"": 2, ""text"": ""False"", ""order"": 2}]","{""correct_ids"": [1]}","If the privilege only exists for the duration of an approved task, what is there for malware to steal later?","TRUE. SY0-701 §4.6 lists JIT permissions, password vaulting, and ephemeral credentials together as PAM tools. NIST SP 800-53r5 control AC-6 (Least Privilege) and the broader 'zero standing privilege' design pattern (CISA Zero Trust Maturity Model v2.0, Identity Pillar) eliminate long-lived admin tokens: the principal is non-privileged at rest, requests elevation through an approval workflow, and receives a credential that auto-expires after a short TTL. Even if malware exfiltrates the token, it is useless minutes later.",
4.6,"Place the phases of the identity and access management lifecycle in the correct order, from new hire to separation:",ordering,medium,"[{""id"": 1, ""text"": ""Provisioning the user account and assigning entitlements"", ""order"": 1}, {""id"": 2, ""text"": ""Authentication of the user at logon (something you know/have/are)"", ""order"": 2}, {""id"": 3, ""text"": ""Authorization decision against the resource's access control policy"", ""order"": 3}, {""id"": 4, ""text"": ""Periodic access review and attestation by the resource owner"", ""order"": 4}, {""id"": 5, ""text"": ""De-provisioning the account upon role change or separation"", ""order"": 5}]","{""ordered_ids"": [1, 2, 3, 4, 5]}","You cannot authenticate an account that does not exist, and you cannot authorize an unauthenticated principal.","SY0-701 §4.6 lists provisioning/de-provisioning, attestation, and access controls as core IAM activities. NIST SP 800-63A (enrollment / identity proofing), 800-63B (authentication), and 800-162 (ABAC) describe the canonical sequence: an identity is enrolled and provisioned with entitlements; at access time the user authenticates; the access decision is made against policy; ongoing attestation (periodic review by the resource owner) confirms entitlements remain appropriate; deprovisioning closes the account when the role ends. Skipping attestation produces 'permission creep' — the #1 IAM audit finding.",
4.7,"Per SY0-701 Objective 4.7, which of the following are listed use cases of automation and scripting in secure operations? (Choose THREE)",multi_select,medium,"[{""id"": 1, ""text"": ""User provisioning"", ""order"": 1}, {""id"": 2, ""text"": ""Guard rails"", ""order"": 2}, {""id"": 3, ""text"": ""Continuous integration and testing"", ""order"": 3}, {""id"": 4, ""text"": ""Quantitative risk analysis"", ""order"": 4}, {""id"": 5, ""text"": ""Tabletop exercise facilitation"", ""order"": 5}, {""id"": 6, ""text"": ""Chain-of-custody hand-off"", ""order"": 6}]","{""correct_ids"": [1, 2, 3]}","Automation use cases are repetitive, codified operational tasks — not one-off human-driven activities.","SY0-701 §4.7 'Use cases of automation and scripting' lists: user provisioning, resource provisioning, guard rails, security groups, ticket creation, escalation, enabling/disabling services and access, continuous integration and testing, and integrations and APIs. Quantitative risk analysis is a §5.2 'Risk management' activity; tabletop exercise facilitation belongs to §4.8 'Testing'; chain-of-custody hand-off is a §4.8 forensics task. None of those are automation use cases — they require human judgment and documentation.",
4.7,"Heavy reliance on a custom-built security automation platform can itself become a security risk, because the platform may represent a single point of failure and accumulate undocumented technical debt over time. True or False?",true_false,medium,"[{""id"": 1, ""text"": ""True"", ""order"": 1}, {""id"": 2, ""text"": ""False"", ""order"": 2}]","{""correct_ids"": [1]}",Look at the §4.7 'Other considerations' bullet — automation has explicit downsides.,"TRUE. SY0-701 §4.7 'Other considerations' explicitly enumerates the risks of automation: complexity, cost, single point of failure, technical debt, and ongoing supportability. A SOAR platform or custom orchestration tool that becomes the sole pathway for incident response, access provisioning, or compliance reporting concentrates risk: an outage stops all those workflows, and authors who leave the team take institutional knowledge with them. NIST SP 800-160 Vol. 2 'Developing Cyber-Resilient Systems' warns against creating opaque automated dependencies that cannot be reasoned about during a crisis.",
4.7,"Place the steps of a SOAR playbook execution in the correct order, from incoming alert to closure:",ordering,medium,"[{""id"": 1, ""text"": ""Trigger received (SIEM alert, EDR detection, ticket)"", ""order"": 1}, {""id"": 2, ""text"": ""Enrich with threat intelligence, asset context, and user data"", ""order"": 2}, {""id"": 3, ""text"": ""Decision step (rule-based logic or human approval)"", ""order"": 3}, {""id"": 4, ""text"": ""Act (isolate endpoint, disable account, create ticket, notify)"", ""order"": 4}, {""id"": 5, ""text"": ""Verify the action completed and the threat is contained"", ""order"": 5}, {""id"": 6, ""text"": ""Document outcomes and update the case record"", ""order"": 6}]","{""ordered_ids"": [1, 2, 3, 4, 5, 6]}",A SOAR playbook always ENRICHES before it DECIDES — never act on a raw indicator.,"SOAR (Security Orchestration, Automation, and Response) playbooks codify Tier-1 analyst workflows. The canonical execution order, reflected in SY0-701 §4.7 'Use cases' (ticket creation, escalation, enabling/disabling services and access), is: trigger → enrich (look up indicators of compromise in TI feeds, assets, user directory) → decide (automated rule or human-in-the-loop approval) → act (containment) → verify (re-check signal, confirm endpoint quarantined) → document (case notes for the post-incident review feeding §4.8 'Lessons learned'). Acting before enriching produces the classic 'auto-quarantine the CEO' incident.",
4.8,"Per SY0-701 Objective 4.8, which of the following are listed Digital Forensics sub-activities? (Choose THREE)",multi_select,medium,"[{""id"": 1, ""text"": ""Legal hold"", ""order"": 1}, {""id"": 2, ""text"": ""Chain of custody"", ""order"": 2}, {""id"": 3, ""text"": ""E-discovery"", ""order"": 3}, {""id"": 4, ""text"": ""CVSS scoring"", ""order"": 4}, {""id"": 5, ""text"": ""Penetration testing"", ""order"": 5}, {""id"": 6, ""text"": ""Threat modeling"", ""order"": 6}]","{""correct_ids"": [1, 2, 3]}","All three correct answers are concepts you would see in a legal or evidentiary context, not a vulnerability or design context.","SY0-701 §4.8 'Digital forensics' lists: legal hold, chain of custody, acquisition, reporting, preservation, and e-discovery. NIST SP 800-86 'Guide to Integrating Forensic Techniques into Incident Response' §3 defines these as the procedural backbone of admissible digital evidence: legal hold suspends normal data-destruction policies once litigation is anticipated; chain of custody documents every handler from acquisition through court presentation; e-discovery handles the production of electronically stored information in response to legal process. CVSS, pen testing, and threat modeling are vulnerability/architecture activities in §4.3 and §3.x — not forensics.",
4.8,"Per NIST SP 800-61 Rev. 2, an organization may proceed to the Recovery phase as soon as containment is in place, without first completing Eradication. True or False?",true_false,easy,"[{""id"": 1, ""text"": ""True"", ""order"": 1}, {""id"": 2, ""text"": ""False"", ""order"": 2}]","{""correct_ids"": [2]}","If you restore systems while malware is still resident, what happens next?","FALSE. NIST SP 800-61 Rev. 2 §3 'Computer Security Incident Handling Guide' orders the incident response lifecycle as Preparation → Detection & Analysis → Containment, Eradication & Recovery → Post-Incident Activity. Within the joint phase, eradication (removal of malware, disabled compromised accounts, closed exploited vulnerabilities) MUST precede recovery (restoring systems to production); restoring services while the attacker's foothold remains causes immediate re-infection. SY0-701 §4.8 mirrors this order: Preparation → Detection → Analysis → Containment → Eradication → Recovery → Lessons learned.",
4.8,"Place the phases of the digital forensic evidence-handling process in the correct order, from initial discovery through testimony:",ordering,medium,"[{""id"": 1, ""text"": ""Identification of relevant evidence sources"", ""order"": 1}, {""id"": 2, ""text"": ""Acquisition (forensic image; chain of custody begins)"", ""order"": 2}, {""id"": 3, ""text"": ""Preservation (write-blocker, hash verification, secure storage)"", ""order"": 3}, {""id"": 4, ""text"": ""Analysis (examine the working copy, not the original)"", ""order"": 4}, {""id"": 5, ""text"": ""Reporting (document findings, methodology, and tools)"", ""order"": 5}, {""id"": 6, ""text"": ""Presentation (testimony or production to opposing party)"", ""order"": 6}]","{""ordered_ids"": [1, 2, 3, 4, 5, 6]}","Find it, copy it, lock the original, work the copy, write it up, take it to court.","NIST SP 800-86 'Guide to Integrating Forensic Techniques into Incident Response' §3 defines the forensic process as Collection → Examination → Analysis → Reporting, with Identification preceding Collection and Preservation running throughout. The expanded six-step model (Identification → Acquisition → Preservation → Analysis → Reporting → Presentation) is the SWGDE / ACPO standard followed by US and UK law enforcement and reflects SY0-701 §4.8 sub-bullets (legal hold, chain of custody, acquisition, reporting, preservation, e-discovery). Hashing (MD5/SHA-256) at acquisition and after every transfer is what allows the examiner to attest the working copy is bit-identical to the original.",
4.9,"Per SY0-701 Objective 4.9, which of the following are listed log-data sources to support an investigation? (Choose THREE)",multi_select,medium,"[{""id"": 1, ""text"": ""Firewall logs"", ""order"": 1}, {""id"": 2, ""text"": ""Endpoint logs"", ""order"": 2}, {""id"": 3, ""text"": ""OS-specific security logs"", ""order"": 3}, {""id"": 4, ""text"": ""Service-level agreements"", ""order"": 4}, {""id"": 5, ""text"": ""Memoranda of understanding"", ""order"": 5}, {""id"": 6, ""text"": ""Acceptable use policies"", ""order"": 6}]","{""correct_ids"": [1, 2, 3]}",Investigation needs LOG data — agreements and policies are governance artifacts in Domain 5.,"SY0-701 §4.9 'Log data' enumerates: firewall logs, application logs, endpoint logs, OS-specific security logs (e.g. Windows Event Log Security channel, Linux auth.log), IPS/IDS logs, network logs, and metadata. The distractors are §5.1 governance artifacts (SLA, MOU, AUP), not investigative data. NIST SP 800-92 'Guide to Computer Security Log Management' provides the canonical taxonomy of host, network, and security-software log sources.",
4.9,"A full packet capture (PCAP) contains application-layer payload that can be reconstructed and inspected, whereas NetFlow records contain only flow-level metadata (5-tuple, byte counts, duration). True or False?",true_false,easy,"[{""id"": 1, ""text"": ""True"", ""order"": 1}, {""id"": 2, ""text"": ""False"", ""order"": 2}]","{""correct_ids"": [1]}",PCAP = everything on the wire; NetFlow = summary about the conversation.,"TRUE. SY0-701 §4.9 lists both 'Packet captures' and (under §4.4 'Tools') 'NetFlow' as investigation data sources. A PCAP captures every byte traversing a tap or SPAN port, allowing payload reconstruction (e.g. carving a transferred file out of a session) via tools like Wireshark or Zeek. NetFlow (RFC 3954) and its successor IPFIX (RFC 7011) export flow records consisting of the 5-tuple (src/dst IP, src/dst port, protocol), byte/packet counts, and flow duration — never payload. The tradeoff is storage cost: NetFlow scales to backbone networks; PCAP usually does not.",
4.9,"Per RFC 3227 'Guidelines for Evidence Collection and Archiving,' place the following data sources in the correct order of volatility — collect the MOST volatile first:",ordering,hard,"[{""id"": 1, ""text"": ""CPU registers and cache"", ""order"": 1}, {""id"": 2, ""text"": ""ARP cache, routing table, process table, kernel statistics"", ""order"": 2}, {""id"": 3, ""text"": ""System RAM (memory contents)"", ""order"": 3}, {""id"": 4, ""text"": ""Temporary file systems (e.g. /tmp, pagefile)"", ""order"": 4}, {""id"": 5, ""text"": ""Disk (non-volatile storage)"", ""order"": 5}, {""id"": 6, ""text"": ""Remote logging and monitoring data relevant to the system"", ""order"": 6}, {""id"": 7, ""text"": ""Physical configuration and network topology"", ""order"": 7}, {""id"": 8, ""text"": ""Archival media (backups, tape)"", ""order"": 8}]","{""ordered_ids"": [1, 2, 3, 4, 5, 6, 7, 8]}",Whatever loses its data fastest when power is cut goes first. Registers evaporate in nanoseconds; tape lasts decades.,"RFC 3227 §2.1 'Order of Volatility' specifies exactly this sequence: registers/cache → routing table, ARP cache, process table, kernel stats, memory → temporary file systems → disk → remote logging and monitoring data → physical configuration and network topology → archival media. NIST SP 800-86 §3.1.2 reaffirms the same prioritization for forensic acquisition. Acquiring in this order maximizes evidentiary completeness: by the time you image the disk (minutes-to-hours operation), registers and ARP cache from the moment of incident are long gone.",
